WP-00421,,,Glucose 100g per L,Ammonium Chloride,Sucrose,Sugar,Methanol,Mineral Oil,Coconut Oil,Ethanol,MEK,Acetonitrile,Urea,Ammonium Nitrate,Acetaminophen,Ammonium Nitrate,Isopropanol,Acetone,Acetonitrile Toluene,Naphthalene,Sodium Perchlorate,Linseed Oil,Toluene,Cyclohexane,Benzene,BMSB,Sulfur
pixel,wavelength,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
0,845.72,223.98,4579.00,5276.00,4793.00,7449.00,1730.00,4613.00,9075.00,431.00,1008.00,1272.00,645.00,1784.00,6464.00,716.00,190.00,353.00,1957.00,446.00,95.00,15212.00,1811.00,11.00,83.00,348.00,6884.00
1,845.87,226.10,5148.00,5868.00,5750.00,8738.00,1940.00,5276.00,10424.00,511.00,1215.00,1428.00,721.00,1988.00,6931.00,790.00,215.00,418.00,1971.00,500.00,120.00,17525.00,1811.00,14.00,91.00,385.00,4222.00
2,846.03,228.22,5735.00,6278.00,6625.00,9985.00,2232.00,5885.00,11789.00,532.00,1344.00,1587.00,769.00,2212.00,7366.00,879.00,245.00,433.00,1885.00,567.00,118.00,19888.00,1720.00,17.00,93.00,418.00,2874.00
3,846.18,230.33,6371.00,6809.00,7179.00,10957.00,2415.00,6487.00,12953.00,623.00,1498.00,1716.00,847.00,2375.00,7702.00,919.00,270.00,469.00,1853.00,634.00,137.00,22174.00,1581.00,22.00,101.00,474.00,2724.00
4,846.33,232.45,6804.00,7165.00,7362.00,11381.00,2534.00,6999.00,13961.00,713.00,1659.00,1873.00,880.00,2515.00,8076.00,1027.00,334.00,528.00,1767.00,697.00,163.00,24292.00,1488.00,49.00,95.00,484.00,2874.00
5,846.48,234.56,7126.00,7396.00,7202.00,11546.00,2741.00,7390.00,14686.00,715.00,1824.00,1921.00,928.00,2595.00,8444.00,993.00,297.00,532.00,1627.00,686.00,143.00,25958.00,1365.00,30.00,102.00,519.00,3234.00
6,846.63,236.68,7535.00,7619.00,6685.00,11398.00,2823.00,7687.00,15503.00,725.00,1942.00,1925.00,897.00,2623.00,8617.00,1017.00,347.00,579.00,1587.00,763.00,184.00,27461.00,1247.00,34.00,95.00,534.00,3816.00
7,846.78,238.79,7523.00,7612.00,6179.00,10980.00,2923.00,7965.00,15956.00,761.00,2103.00,1991.00,930.00,2633.00,8761.00,1043.00,329.00,581.00,1443.00,758.00,162.00,28709.00,1137.00,47.00,87.00,532.00,4621.00
8,846.93,240.90,7705.00,7643.00,5556.00,10638.00,2942.00,8060.00,16307.00,784.00,2229.00,1999.00,888.00,2620.00,8858.00,1004.00,342.00,602.00,1388.00,832.00,177.00,29369.00,1029.00,34.00,89.00,518.00,5460.00
9,847.09,243.01,7664.00,7561.00,4887.00,10320.00,2946.00,8139.00,16465.00,802.00,2345.00,2005.00,879.00,2552.00,8933.00,970.00,351.00,569.00,1287.00,801.00,148.00,30113.00,938.00,48.00,88.00,549.00,6223.00
10,847.24,245.12,7733.00,7370.00,4511.00,10013.00,3007.00,8199.00,16518.00,791.00,2515.00,1983.00,850.00,2488.00,8865.00,982.00,367.00,608.00,1232.00,822.00,207.00,30736.00,868.00,42.00,70.00,541.00,6686.00
11,847.39,247.23,7782.00,7317.00,4346.00,10153.00,3024.00,8258.00,16624.00,784.00,2730.00,1944.00,818.00,2430.00,9040.00,938.00,317.00,571.00,1127.00,820.00,178.00,31056.00,808.00,49.00,72.00,547.00,6590.00
12,847.54,249.34,7560.00,7250.00,4391.00,10407.00,2960.00,8167.00,16545.00,780.00,2914.00,1936.00,826.00,2380.00,8917.00,908.00,370.00,572.00,1054.00,828.00,188.00,31343.00,735.00,38.00,70.00,551.00,5921.00
13,847.69,251.44,7552.00,7070.00,4511.00,10720.00,2944.00,8178.00,16693.00,820.00,3294.00,1957.00,801.00,2291.00,8900.00,867.00,347.00,571.00,974.00,801.00,182.00,31755.00,672.00,23.00,67.00,547.00,4771.00
14,847.84,253.55,7480.00,7033.00,4708.00,11071.00,2927.00,8097.00,16621.00,839.00,3565.00,1878.00,769.00,2216.00,8868.00,832.00,357.00,573.00,942.00,811.00,207.00,32158.00,630.00,11.00,53.00,553.00,3490.00
15,847.99,255.65,7476.00,6973.00,4843.00,11275.00,2892.00,8074.00,16781.00,860.00,3903.00,1849.00,770.00,2126.00,8977.00,799.00,364.00,565.00,905.00,776.00,187.00,32469.00,604.00,33.00,53.00,556.00,2345.00
16,848.15,257.76,7387.00,6986.00,4837.00,11349.00,2819.00,8100.00,16763.00,875.00,4125.00,1855.00,718.00,2083.00,8934.00,746.00,357.00,556.00,856.00,795.00,171.00,32801.00,556.00,21.00,53.00,579.00,1701.00
17,848.30,259.86,7413.00,6976.00,4651.00,11030.00,2812.00,8059.00,16798.00,884.00,4212.00,1843.00,729.00,2031.00,9068.00,756.00,372.00,543.00,828.00,803.00,192.00,33173.00,526.00,36.00,65.00,598.00,1442.00
18,848.45,261.96,7421.00,6914.00,4367.00,10829.00,2814.00,8107.00,16777.00,874.00,4074.00,1811.00,689.00,1988.00,8987.00,734.00,372.00,569.00,787.00,789.00,191.00,33604.00,480.00,-2.00,65.00,625.00,1329.00
19,848.60,264.06,7396.00,6811.00,4100.00,10377.00,2794.00,8002.00,16970.00,894.00,3906.00,1850.00,653.00,1923.00,9122.00,766.00,374.00,570.00,764.00,834.00,200.00,33939.00,486.00,13.00,40.00,611.00,1281.00
20,848.75,266.16,7341.00,6840.00,3728.00,10206.00,2779.00,8009.00,17051.00,907.00,3485.00,1798.00,666.00,1883.00,9111.00,710.00,373.00,553.00,737.00,821.00,242.00,34265.00,446.00,4.00,53.00,626.00,1255.00
21,848.90,268.26,7253.00,6885.00,3521.00,9887.00,2734.00,7896.00,17029.00,907.00,3174.00,1813.00,653.00,1836.00,9230.00,687.00,359.00,556.00,699.00,792.00,180.00,34392.00,412.00,11.00,55.00,665.00,1237.00
22,849.05,270.36,7286.00,6933.00,3384.00,9877.00,2766.00,7993.00,17206.00,889.00,2812.00,1821.00,642.00,1754.00,9198.00,699.00,355.00,532.00,720.00,778.00,190.00,34948.00,399.00,-5.00,49.00,659.00,1280.00
23,849.20,272.46,7166.00,6845.00,3610.00,10266.00,2663.00,7924.00,17057.00,890.00,2542.00,1821.00,628.00,1728.00,9373.00,666.00,366.00,531.00,668.00,842.00,206.00,34938.00,368.00,9.00,45.00,653.00,1268.00
