2,16.7,2.5,8.7,6.1,10,6,12.6,52.8,11.2,2.4,32,8.4,23.5,9,18,6,21
3,11.2,2.3,6.6,4.7,12.8,7.8,23,58.6,10.8,7,34.6,17,22.5,7,28,26,30
4,17.2,4.1,12,10,13.4,7.8,15.4,54.6,7.8,6.8,34.6,17.4,35.5,14.5,27,21,33
5,9.2,-2.1,4.2,9.1,9.8,5.2,22.6,64.2,5.4,12.2,40.4,17.8,26.5,17.5,40,27,47
6,11.4,0.9,11.6,3.5,9.6,2.6,13.4,59.2,6.8,7.4,39.2,20.2,44,19.5,14,0,31
7,12.1,-0.4,11.5,9,11.2,1.2,25.6,76.8,12,11.6,36.6,11,38,29.5,23,10,30
8,19.6,6.4,12.6,4.7,11.4,-0.8,22.6,74.8,8.8,5,33.4,12.8,37,23,19,10,36
9,22.6,0.7,14,8.6,12.2,7.6,33,83.2,15.8,7.4,42,17.6,33,19,35,31,34
10,30.9,5.6,21.5,6.9,5.4,2.8,39.6,83.4,16.4,6.6,43.4,22.8,44.5,33,10,12,59
11,56.5,5.2,42.6,10.6,18.8,11.4,108.4,121.4,35.4,15.2,59.2,27.8,25.5,9.5,25,31,51
12,166.3,11.4,126.2,18.9,17.2,8.8,285.6,221.2,92.2,22,78.4,40.4,30.5,5,-28,19,84
13,469.5,39.2,361.2,28.4,36.6,31.8,659,605.2,282.4,65.6,192,115.4,26,3.5,15,34,102
14,941.6,74.4,720.5,52.4,66.2,88.6,1067.8,1350,602,150.8,388.4,249.8,75.5,42.5,156,59,186
15,1337,102.8,1043.4,87.7,102.6,138.6,1236.8,2084.8,859.6,249.2,587.2,378.8,129.5,65.5,373,130,219
16,1512.1,113.7,1190.9,140.1,138.2,165.8,1123.4,2169,975.4,296.2,680.6,436.4,212.5,106,518,175,274
17,1552.4,107.2,1225.7,182.1,171.6,180.4,909.2,1747.4,979.4,319,714.4,453,293,93,590,243,346
18,1547.8,102.4,1232.8,194.1,202.4,178.6,679,1411.8,954.2,325.2,727.8,450.6,393,107,613,357,361
19,1526.8,92.7,1227.1,172,251,188.2,538.6,1459.2,925.8,342.2,732.4,441.2,542.5,122,636,536,434
20,1515,93.8,1238.4,153.6,314.4,178,439.8,2013.6,904.4,338.6,736.4,429.6,670.5,147.5,663,718,556
21,1489.7,82.1,1234.5,146.7,388.6,186.4,391.2,3075,864.4,354.8,740,406.6,761,167,683,812,687
22,1470.1,72.3,1231.6,162.7,461.6,181.8,353,4085.8,850.2,366.8,765.6,413,791.5,198,757,856,926
23,1443.2,67.4,1221.4,169.1,527.4,184.4,337.2,4466.8,835.6,374.4,796.6,412.6,698.5,199,731,659,1171
24,1407.4,59.1,1207.9,178,554.8,175.2,351.8,4064.4,824.2,407.4,837.6,426.8,544.5,210,786,442,1312
25,1366.7,54.8,1199.7,207.5,576.8,188.4,390.2,3518.6,812,435.8,889,432.8,448,209,883,293,1378
26,1323.7,50.8,1176.3,279.8,598,184.4,421.8,3252.8,817.2,477.6,937.8,451.2,436.5,224,972,240,1399
27,1269.5,48.3,1154.7,446.7,637.6,186,458.2,3170.4,809.4,501.2,1010.6,471,523.5,236.5,1067,308,1477
28,1210.4,45.1,1117,658.4,714.6,191.2,480.4,3046.8,818.4,554.4,1120.2,506.8,692,232.5,1198,498,1686
29,1151.2,41.7,1070.5,842.1,821.4,190.4,504.8,2977,819.6,596,1205,534,875,257,1374,719,1905
30,1098,42.5,1025.7,990.9,990.2,193.2,524.2,3130.4,825,647.2,1322.6,583.8,934,360,1521,678,2270
31,1052.3,40.7,983,1053.1,1286,203.6,598,3482.4,833.2,694.6,1457.6,632.4,943.5,529.5,1706,600,3062
32,1012.1,36.7,936.9,954.4,1746.2,213.6,685.8,3816.8,844,748.8,1619.2,696,1048,748,1955,617,4436
33,968.8,41.5,896.4,752.1,2366.2,219.2,810.2,3994,844.8,801.6,1808.8,762.8,1197,792.5,2219,724,6318
34,933.8,41,853.9,623,2979.2,226.6,931,4122.4,859.2,851.6,2005,855,1375,670,2491,773,8196
35,887.5,37.8,802.7,630.4,3295.4,243.6,1073.4,4466.4,872.2,895.2,2252.4,946,1579.5,564.5,2806,927,9606
36,859.2,37.1,751,716.2,3204.2,243.6,1188,5086,879,953.8,2526,1062.6,1760.5,546.5,3161,988,10474
37,816.2,31.6,721.2,760.4,3060.8,264,1351.8,5581.6,883.6,997,2815.2,1174.8,1949.5,590.5,3518,1112,11212
38,792.1,32.8,670.7,766.1,3209.2,270.4,1524.2,5630.6,890.6,1045.4,3125.6,1315.2,2339,673,3939,1444,12233
39,775,34.7,639.9,759,3840,298.8,1756.6,5384.2,908.4,1097.6,3502.8,1465.6,2733.5,747,4400,1746,13745
40,766.1,36.4,592.8,772.8,4830.8,315.4,1904.2,5267.8,914.2,1145.4,3899,1636.2,2948.5,832,4845,1880,15761
41,760.9,34,553.9,785.2,5786.6,332.8,1942.8,5361.4,915.2,1200,4329.4,1832,3097.5,953,5267,1903,17234
42,774.6,40,513.4,807.6,6057.8,354.2,1949.8,5582.8,939,1255.6,4804.8,2035,3360,1126.5,5764,2048,17367
43,785.6,29.1,473.9,848.4,5500.6,362.8,2013.2,5803,943,1302.6,5329.2,2238.2,3610.5,1123.5,6236,2100,16455
44,823.7,35.3,442,945.3,4644.6,382.2,2125.6,6133.2,954.6,1360.2,5881.6,2475.8,3827.5,1086,6669,2240,15520
45,901.1,42.9,406.6,1060.6,3905.2,405.8,2239.2,6593.6,941.4,1404,6467,2697,4277,1039,7045,2603,15102
46,1015.6,45.2,373.5,1139.4,3407.4,425.8,2293.4,7349.4,943.2,1462.2,7113,2916.4,4916,1041.5,7381,3299,15049
47,1246.1,38.4,348.2,1198.6,3055.4,436,2330.4,8418.4,946.8,1492.8,7784.4,3144.6,5590,1079.5,7725,4114,15074
48,1660.7,44.1,316.8,1266.8,2842,461.8,2336,9738.6,966.6,1538.2,8493.2,3371.6,5899.5,1134.5,7968,4361,14726
49,2396.7,46.9,286.5,1313.4,2703.4,479.2,2430.6,11375.6,955.4,1578.6,9184.6,3578.8,5822.5,1210,8188,4011,14124
50,3544.8,49.1,251.3,1278,2605.6,491.2,2645,13553.8,943.4,1600.4,9821.8,3721.2,5821.5,1285,8334,3753,13114
51,4711.3,55.4,233.2,1192.6,2543,516.4,3113.2,15290.8,933.2,1630,10359.2,3900,6275,1420.5,8383,4104,12163
52,5044.7,62,206.3,1123.5,2471.2,526.2,3761.6,15130.4,937.6,1648,10794.6,3998.8,7065.5,1495.5,8508,5078,11241
53,4323.7,65.1,192.5,1063.9,2404.2,529.2,4350.6,13625.2,895,1621.4,11098.4,4048.4,8462.5,1700.5,8359,6897,10432
54,3175.7,71.1,161.9,1032.7,2304.8,547.6,4645,12181.2,888.4,1633.2,11368.2,4100,9982.5,1969,8241,9256,9787
55,2221.3,80.2,146,994.9,2181.2,542.8,4593.6,11258,871.2,1612.2,11516.2,4106.4,10391,2386,8157,9619,9220
56,1592,82.2,126.2,959.8,2051.8,536,4303.6,10761.8,855.4,1588.6,11584.6,4088.8,9829.5,2682.5,7966,8349,8531
57,1218.4,91.7,109.5,916.1,1925.2,548.6,3747.8,10555,830.4,1547.4,11697.6,4058.6,8862.5,2956.5,7869,6618,8063
58,972.3,93,98.2,892,1800.6,539,3145,10460.8,802,1531.4,11733.2,4021,8068,3486,7649,5232,7603
59,799,79,89.5,871.2,1681.6,548.2,2760.2,10462,782.2,1499.6,11784.4,3963.8,8115.5,3818.5,7395,5109,7248
60,674.3,76,71.9,872.3,1576.6,549.6,2561.4,10444.4,772.2,1456.8,11777.6,3901.6,8728.5,3417.5,7197,5716,6956
61,578.7,68.5,68.4,910.8,1463,553.8,2471.4,10469.8,739.8,1421.8,11787.4,3841,8918.5,2878,7000,5980,6702
62,508.4,67.5,51.4,944.2,1380,546.8,2421.2,10501.6,724,1376.6,11810.2,3754.2,8507,2606.5,6755,5065,6502
63,451,66,59.8,990.4,1282.6,547.6,2400.2,10516.4,692.2,1323.6,11816.8,3684.2,7967.5,2706,6612,4288,6385
64,412.2,63.2,45.3,988.4,1221,533.8,2435.6,10591,686.4,1272,11794.8,3618.8,7731.5,3207,6479,3990,6234
65,374.1,59.1,45.6,999.1,1149.8,514.8,2472.4,10685,668.2,1206.4,11788,3559.4,8171,4098.5,6221,4627,6170
66,331,56.3,35.2,1074.6,1086.8,487.4,2544.8,10748.4,650.8,1168,11769.4,3510.2,9340.5,4723.5,6184,6353,6041
67,309.3,57.6,38.7,1316.1,1031.4,455,2587,10861.8,643.4,1100.8,11711.2,3458,10182.5,5133.5,6027,7461,6028
68,290.3,59.4,44.7,1616.1,988.2,425.8,2651.4,10969.4,623,1034.2,11707.6,3433.8,10206.5,5244,5819,7194,5997
69,276.7,50,38.2,1822.4,938.4,417.6,2713,11167.8,605,977.6,11646.6,3383.4,10369,4650,5613,7345,5982
70,270.3,51.2,32.2,1786.2,892.8,390.8,2803.2,11319,597.2,910.8,11621.6,3329.8,10655,3795.5,5572,7742,5898
71,264.2,47.7,24.5,1614.8,871.2,388,2987.8,11542.6,596.2,834.2,11599,3291.2,10636,3443,5435,7664,5969
72,254,42.3,28.2,1393.1,813.6,370.4,3313.8,11761,579.2,800,11591.4,3267.8,10812,3601.5,5276,8068,5949
73,249.1,47.3,32.3,1185.6,781,357.2,3736.4,12083.4,569.4,721.6,11556.4,3197.2,11189,3992,5194,8847,5883
74,250.8,45.8,27.4,987.9,755.2,354.8,3906.8,12658,568.4,668.8,11505.4,3135.8,11252,3886.5,5165,9012,5826
75,249.7,45.3,28.8,834.5,723.2,353,3628.8,13873.8,565.6,605.8,11428.6,3089.8,10546.5,3626,5120,7903,5785
76,265.2,48.5,25.1,692.5,706.4,361.6,3156.2,16289.2,556.6,557.8,11353.2,3000.4,9416,3524.5,5120,6170,5731
77,310.7,59.5,30.3,608.8,687,372,2770,18930.8,563.8,517.4,11278.6,2961.8,8690.5,3505,5107,4951,5680
78,371.2,55.9,23.5,535.8,660.2,367.8,2545.6,18842.2,551,500,11225,2926.4,8457,3611,5154,4585,5716
79,520.8,55.5,26.8,502.6,623,385.2,2434.8,17102.2,560.4,467.6,11151.4,2845.8,8521,3877.5,5148,4685,5640
80,791.4,63.1,28.2,475.9,625.6,407.4,2396.4,15389.8,575.4,451,11097,2787.6,8841,4316,5181,5279,5566
81,1024.6,76,35.2,473.8,617,432.4,2421,13457.2,584.4,417,11077.8,2734.2,9205.5,4388.5,5274,5815,5486
82,893.9,87,33.9,464.7,587,470.4,2511.4,12397.6,587.4,377.8,11040.2,2713.2,9259,3890,5418,5800,5430
83,589.1,107.6,37,467.5,584,534.4,2795.4,11990.4,621.4,368,11006.6,2688.2,9234.5,3502,5382,5686,5236
84,390.3,129.3,39.4,483.3,558.2,639.4,3501.6,11843.4,649,355.2,10940.2,2673.8,9668.5,3383,5285,6138,5208
85,286.6,168.3,43.8,515.6,533.8,864.8,4522.6,11916.6,697.4,342,10855.2,2652.6,10880,3369,5168,7752,5071
86,230.4,232.8,49.1,623.9,534.6,1289.8,5131,12135.8,761,324.8,10746,2662.6,11284.5,3455.5,5071,8342,4909
87,197,356.9,67.6,945.5,521.6,1765.8,5102.6,12376.8,865.8,318.6,10683.8,2673.6,10258,3608,5029,6891,4739
88,185.2,599,66.3,1355,510.4,1794.6,4717.8,12717.6,990.2,302.6,10630,2704.6,9227.5,3825.5,5099,5388,4568
89,177.7,945.5,84.2,1295.7,505.2,1386.2,4288.4,13543.8,1215.4,291,10654,2753.2,8753.5,4149,5225,4750,4446
90,177,1143.4,92.8,918.1,500,1038.8,4367.2,15908,1544,300.4,10688.4,2796.2,8867,4600,5298,4966,4247
91,178.8,872,108.7,682.7,494.4,873.2,5051.6,21478,1927,297,10764.2,2811.6,9490.5,5283,5477,5828,4102
92,192.7,522.8,137.2,576.9,485.6,802.8,5212.8,24548.6,2062.2,288,10941,2863.8,11415,6028.5,5657,8731,4031
93,220.5,344.4,167,525.2,474.8,796.6,4300.4,19710.6,1837.6,270.2,11077.2,2923.4,16266.5,6772.5,6062,15828,3907
94,254.6,282.7,182.4,504,474,835.8,3289.6,15121,1430,268.6,11208.2,3023.2,21938,7330.5,6439,23979,3753
95,279.8,284.7,173.1,483.1,459,911.2,2774.6,13546.6,1081.4,244,11170.4,3094.4,20536.5,7584,6716,21873,3702
96,264.7,329.7,161.2,454.1,459.6,1030.2,2566.6,13741.4,844.6,248.4,11024.2,3155,15089,8422.5,6671,13864,3711
97,234.7,465.8,136.3,419.8,445.8,1246.2,2562,13699.2,701.6,263.8,10852.6,3176.4,12588,10783,6971,10525,3768
98,216.3,771,116.1,385.4,436,1555.2,2688.4,12734.8,612.6,260.2,10672,3174.6,12121,14186,7431,9975,3773
99,206.3,1273.5,98.6,359.3,427,1929,2877.8,12249.4,550,263.4,10547.2,3140.4,10916,15033.5,7739,8208,3829
100,201.4,1494.5,89.7,333.4,428,2202.8,3069.8,12161.6,500,242,10478.6,3152.2,9641.5,14206.5,7521,6238,3812
101,198.7,1115.1,81.1,314.8,410.8,2293.2,3379.2,12181.8,466.4,244,10398.8,3152.6,9393.5,11603,7041,5917,3962
102,193.6,658,67.3,297.1,407.6,2235,4422.4,12246.8,457,235.2,10312,3152.4,10584,8307.5,6785,7497,4012
103,191.7,410.3,67.1,297,422.2,2078.8,7077.2,12319.6,466.6,227.8,10249.6,3205.4,12981.5,6213.5,6875,11057,4144
104,194.1,290.9,60.6,329.7,412,1855.2,9415,12430.6,451.4,238,10237.8,3275.8,13918,5262,7104,12383,4249
105,208.3,230.1,58.1,475,414.4,1601.6,8115,12784.6,465.6,229,10233,3246.8,11735,5078.5,7132,9220,4345
106,236.9,196.1,52.7,1032.4,389.8,1382,5310.4,13410.6,474.2,239.2,10252,3198.8,9444.5,5780,6885,5872,4399
107,322.8,174.4,41.8,1379.2,396.4,1191.2,3713.8,14259,505.2,216.8,10281.4,3119.8,8338,7945,6518,4228,4596
108,504.6,157.6,40.5,834.3,398.2,1054.6,3123.4,15881.8,536.4,227.6,10271,3062.4,7928.5,10929.5,6062,3594,4695
109,640,171.6,33.9,429.8,389.8,982.4,2980.4,17230,583.6,231.8,10196.2,2967,7823,12035.5,5610,3461,4877
110,494.7,179.7,32.4,330.8,402.8,998.8,3154,16193,664,225.2,10084.2,2900,8007.5,11354.5,5351,3749,4948
111,337.5,203.4,29,341.4,391.2,1107.2,3974.6,14478,793.6,227.2,10043.8,2832.8,8358,8700.5,5136,4169,5020
112,261.8,208.5,29,366.7,376.4,1421.4,6935.4,13565.2,963.2,235,9981.4,2784,8376.5,5970,5166,4217,5097
113,245.7,183.4,21,330.5,378.2,2005.8,11344.2,13148.6,1258.6,240.4,9963.6,2742.2,8228,4504,5255,4135,5146
114,254.3,148.7,19.3,293.1,383.8,2572.6,10203,12897.4,1637.2,226.4,9917,2729.8,8523.5,3971.5,5523,4608,5205
115,272.9,114.2,17.1,276,364.4,2625,5652.4,12783,1914.2,240,9932.6,2734.4,9083.5,3742,5978,5551,5278
116,312.3,93.1,20.8,271,373,2217.6,3374.6,12958.4,1916.8,221.4,9821,2705.4,9767.5,3702,6326,6624,5261
117,376.7,78.9,20.4,266,374,1641,2709.4,14399.2,1734.2,245.8,9811.8,2676.8,9793.5,3821.5,6354,6603,5186
118,515,82,19.6,266.7,362.8,1191.2,2491.4,16689.8,1587,237.6,9772.4,2583.2,9219,4122.5,6455,5815,5189
119,801.3,72,21.1,265.7,353.2,883.2,2443.2,15576.4,1579.2,230.4,9710.4,2454,8786.5,4707,6662,5042,5173
120,1627.9,80.4,21.5,298.1,342,676.2,2447,13379.6,1708.8,248,9704.6,2374.6,8866.5,6040,7068,5268,4997
121,4430,78.4,26.3,352.5,347.2,560.4,2528,12638,2079.2,246.4,9637.4,2308.8,10109,8798,7374,7267,4898
122,8249.8,93.1,25.2,328.5,346.2,475.4,2664.8,12426,2766,246.2,9618,2260,13776.5,12941,7386,13355,4720
123,5998.1,90.3,30.1,290.7,345,423,2886,12228.2,3940.8,241.4,9536.6,2163,17940.5,15985.5,6787,20033,4636
124,2312,83.4,26.9,297.6,335.8,394.2,3288,12113.4,5024.6,257,9492.2,2086.8,17664,14352,5992,19182,4376
125,1004.4,73.4,28.8,306.4,335.2,359.6,3978.8,12036.2,4814.2,259.6,9456,1995.8,16773.5,10599.5,5686,17365,4190
126,581.3,63.7,34.3,259.5,330.8,336.4,5212,12032.8,3484,251,9374,1939.8,17303,7996,5570,17808,3993
127,394.5,58.7,40.9,224.4,331.2,326.8,7762.8,12021,2299,256.6,9290.2,1867,17510.5,6611.5,5514,17809,3773
128,305.5,55.1,41.1,220.9,331,294.4,13534,12039.2,1586.4,266.2,9264.8,1842,17766,5840,5398,18459,3618
129,255.2,54.4,50.8,223.9,330,291,24968.8,12045.4,1196,264.4,9171,1774.8,18300,5416.5,4983,18946,3332
130,217,53.7,56.2,251.4,322.2,283.6,37391.2,12046.8,942.2,279.4,9102,1734,17611,5106.5,4826,17893,3116
131,188.8,45.9,72.3,363.7,334.6,270.2,37106.4,12070.8,789,280,9039,1625,14994,4985.5,4765,13996,2916
132,173.7,44.9,82,723,343.6,279,26186,12121.8,675.2,276.4,9004.6,1577.8,12022.5,4938,4727,9742,2723
133,159.5,44.7,101.7,940.9,331.2,264.8,16748,12156.4,577,290.4,9006.2,1515,10280,4939,4675,7257,2609
134,154.3,43.2,119.5,595.8,327.8,254,11332.6,12175.6,505,285.4,9055.4,1447.6,9627,5121,4511,6339,2394
135,157.1,47.3,145.7,324.4,329,252.4,8253.2,12249.4,455.8,285,9098,1390.2,9659.5,5507,4298,6453,2245
136,160.7,41.1,182.5,241.5,317.4,236.8,6305.2,12260.6,397.2,291.2,9219.8,1323.4,10701.5,6274.5,4157,8142,2141
137,164.7,35.9,230.8,224.6,327.2,245,4995,12311,379,304.4,9303.8,1269.4,11990,7904,4148,10042,2051
138,181.9,38.3,321,225,311,244.2,4050,12437.2,342.4,312,9441.6,1251.4,11189.5,10691,4203,9029,1975
139,212.2,40.6,476.1,226.1,317.4,239.6,3360.6,12662.6,311.4,310,9578.8,1196.8,9460.5,13756,4066,6312,1872
140,252.5,43.6,835.8,236,316.8,238.8,2895.4,13146.6,291,300.2,9738.6,1179.4,8457.5,14140.5,3807,4684,1775
141,329.3,48.9,1688.4,245.6,316.2,240.8,2653.4,14276.4,272.2,307.8,9858.4,1160.2,8092,11596,3722,4091,1815
142,445.1,44.7,3112.3,242.3,319.4,238.6,2774,15369.4,256,310.8,9904.2,1157.2,7898.5,9069.5,3545,3866,1777
143,699.9,43.4,3386.5,232.8,321.2,243.4,3152.6,14725.4,253.4,321.6,9866.8,1143.8,7915,8153,3459,3749,1722
144,1239.2,46.1,2062.2,225.4,317.2,248,3076,13749.2,250.6,328,9726.4,1143.2,7935,9283,3356,3869,1730
145,2239.5,45.2,1034.8,221.9,321.8,248.6,2798.8,13668.4,233.8,322.8,9615.2,1137.8,8094.5,14502.5,3303,4083,1737
146,3169.6,56.5,584.2,229.8,310.6,241.2,2525.2,14776.2,226.2,332,9514.6,1138.4,8357,26461.5,3235,4460,1737
147,2787,53.2,385.6,251.5,317.4,254.6,2281,16932,219.8,337.4,9454.8,1119.4,8816.5,36303.5,3242,5108,1820
148,1658,50.2,275,308.4,311.6,255.2,2262.8,17467.6,213,328,9400.8,1108,9695.5,32564.5,3214,6490,1919
149,891.6,38.5,216.9,547.9,324,259.2,2736.8,15820,203.6,329.8,9370.4,1078.2,11481,22157,3210,9079,1945
150,532.2,34.4,169.8,1219.5,311,247,4850.8,14865,206,327.6,9336.8,1058.6,13774,13981,3224,12536,1960
151,361.4,37.7,141.3,1847.7,311.6,240,8662.8,15617.2,192.2,339.6,9288.2,1037.6,14646.5,9596.5,3286,13891,1986
152,270.2,41.4,127.7,1333.9,315.8,245.6,8840.2,19876.8,198.2,331.2,9197.4,1000.2,12890,7394,3209,11323,2079
153,212.8,36,114.5,636.1,325.4,244.6,5225.4,27194.2,195.2,340.4,9115.4,966.8,10395,6248,3169,7729,2059
154,183.4,39.9,106.1,349.8,318.6,236.4,2847,25931.6,190.2,334.4,9012.6,938.6,8764,5567.5,3017,5310,2159
155,160.9,40.6,94.9,254.8,323.4,248.8,2078.2,18944.4,198,324.8,8893.6,932.2,7876.5,5208.5,2951,4040,2201
156,144.5,39.9,96.9,219.8,323,247.2,1851.6,15303,200.4,323.2,8799,925,7394.5,4880.5,2892,3347,2206
157,135.8,37.3,112.1,207.9,336.2,234.4,1754.6,14165.4,205.6,311.2,8696.2,913.2,7217.5,4753.5,2814,2979,2286
158,132.7,34.4,116.5,201.1,336.4,235.8,1696.8,13962,201.8,320,8616.4,898.4,7160,4607,2785,3005,2329
159,130.8,38.3,136.7,193.6,362.6,248.2,1675.4,14075.4,234,326.6,8525.4,914,7630.5,4554.5,2804,3519,2356
160,142.1,40.5,143.7,186.5,370.2,256.2,1661,14354.4,227.2,310,8458.4,920.6,8052,4498,2694,4068,2423
161,152.2,43.1,138.4,177.7,386.8,256.6,1653.6,14751.2,238.6,307.8,8416.4,981.8,7952.5,4437,2692,4019,2387
162,167,43.3,119.4,176.6,389.6,254.4,1672,14965.2,261.2,314.4,8425.2,1043,7746,4415,2717,3848,2383
163,186.6,43.1,100.9,174.7,410.2,263.4,1783.2,14983,291,324,8449.2,1117,7897,4301.5,2723,3989,2434
164,195.5,43.2,86.4,191.3,466.6,259.2,2154.8,14884.2,293.6,319,8434.2,1228.4,8156.5,4165,2667,4429,2405
165,183.7,48.9,68.8,210.9,565,262.4,2268.2,14894.6,283.6,310.4,8464.8,1369.4,8382,4065.5,2683,4727,2428
166,179.3,52,69.4,267.1,836.8,256.2,1989,15568,286,314.2,8525.2,1496,8334,3931.5,2779,4634,2487
167,178.5,55.1,62.8,257.5,2174.8,277.4,1786.6,17883,303.8,320,8598,1689.2,8044.5,3790.5,2702,4302,2434
168,195.8,63.1,52.2,219.1,6499.8,283,1744,18982.4,337.2,308.2,8658.2,1890.2,7791.5,3624,2766,3954,2333
169,229,67.9,39.8,197.7,7438.8,280.2,1787.4,16669.4,361.2,311.2,8787.6,2196.8,7676.5,3509.5,2629,3696,2354
170,303,78.7,32.6,205.7,3295.8,289.4,1891,15063,406.6,304.8,8924,2514.6,7570,3370.5,2650,3674,2373
171,445.7,84.1,31,275.3,1186.6,300.8,2128.2,14725.2,441.6,299,9004.2,2768,7640.5,3271,2626,3772,2295
172,595.4,95.3,26.5,373.2,615.8,295.6,2656.8,14688.4,483.6,288.8,9027.8,2953.6,8004,3211.5,2481,4206,2215
173,574,105.5,29.4,298.8,474.4,315.4,4275.4,14682.6,563.8,287.6,8989.4,3078.4,8812.5,3155,2449,5402,2219
174,426.7,121.5,23.7,226.4,411.6,326.8,8462.4,14536.8,656.2,297.6,8940.6,3176.6,9602.5,3123,2420,6390,2133
175,315.3,139.7,16.6,203.6,386.6,345.4,12092.6,14238.2,758.4,290.8,8903.2,3310.8,9420,3092.5,2410,6197,2045
176,265.2,164.1,16.3,215.2,359,367.8,9352,13890.8,885.4,291.6,8935.2,3547,8674.5,3103,2381,5259,1967
177,260.6,185.6,13.7,263.6,365.6,388.2,5238.6,13572.4,1082.4,298,8925,3921.8,8069,3124,2402,4331,1937
178,275,230.2,24.7,486.5,349.8,412.8,3273,13346,1332.6,272.6,8877,4292,7515,3121,2373,3662,1916
179,324,288.9,20,799.3,337,417.2,2616,13197.6,1679.4,265.4,8862.2,4488.2,7144.5,3172.5,2303,3111,1828
180,395.1,354.2,26.7,656.4,338.4,458.6,2554.4,13094,2242.2,271,8895,4650.6,6907.5,3324,2349,2749,1746
181,508.8,430.5,26,389.4,339.4,492.4,2514.2,13068.8,3133.6,272.4,8931.2,4911.2,6699,3526,2366,2461,1714
182,742.9,519.3,24.5,335.8,330,537.4,2116.4,13075.8,4792.2,262.4,8976.6,5191.6,6566,3926,2411,2261,1619
183,1445.7,650.1,27.1,552.6,316,577.8,1813.4,13167.6,8082.6,256.2,9020.6,5333,6482.5,4599,2468,2132,1582
184,4141.4,845.9,31,1226.8,319.6,663,1719.4,13418.2,14502.8,260.8,9026.8,5223.4,6375,5325,2316,2018,1532
185,14024.8,1163.4,40.2,1233.1,296.6,766.8,1683.2,13910.2,25768.4,250.6,9076.2,5061,6339,5646.5,2289,1963,1464
186,25036.7,1597.8,56.2,591.8,309,916.2,1694.4,15150.2,37286.8,255.4,9127.4,5000.4,6290,5377,2254,1889,1469
187,14799,2564.3,76.1,307.6,302.8,1112.8,1790.4,18747,34930.4,252.6,9197.2,5056.4,6252.5,4815.5,2210,1800,1420
188,4512.4,6548.3,132,244.3,303.2,1420.6,2293.8,26867,21312.2,245.8,9330.6,5177,6238.5,4524,2189,1817,1352
189,1853.2,21097,212.6,231.3,307.6,1929.2,4270.2,32169.4,11060.8,246.8,9495.6,5325.6,6255.5,4545.5,2159,1850,1321
190,1361.4,31137.6,269.5,248.5,298.4,2929,5712,26772.4,6226,243.4,9663,5539.8,6243,5054.5,2119,1805,1289
191,1391.9,14740.7,222.1,280.3,301.8,5314.8,3826.6,20121,4009.6,249.8,9821.6,5765,6264.5,6295,2103,1805,1296
192,1457.2,4234.1,159,362.8,286.8,11607,2286.6,16804.4,2878.4,232.2,10090.2,6024.4,6317.5,9644.5,2115,1933,1244
193,1162,1724.3,122.5,426.7,288.8,25042.8,1815.2,15652.6,2212.2,242.8,10484.6,6261,6357.5,16979.5,2109,2014,1169
194,735.2,1015.7,106.2,401.9,286.2,37440.6,1685.8,15792.4,1805.8,236.6,11021.4,6459.2,6428,22880.5,2064,2165,1246
195,466.4,712.5,117.1,382.7,294.2,28935.6,1642.6,16514.2,1542.4,235.6,11670.6,6595.2,6567.5,18121.5,2018,2381,1147
