SIGD-0003,,Glucose 100g per L,Ammonium Chloride,Sucrose,Methanol,Ethanol,Mineral Oil,Isopropanol,MEK,Acetonitrile,Sucrose,Coconut Oil,Ethanol,Methanol,Mineral Oil,Acetone,Isopropanol,MEK,Acetonitrile,Urea,Cyclohexane,Coconut Oil,Acetaminophen,Ammonium Nitrate,Urea,Acetonitrile Toluene,Cyclohexane,Naphthalene,Sodium Perchlorate,Toluene,Benzene,BMSB,Sulfur,Linseed Oil,Sugar
pixel,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
0,-492.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,-489.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2,-486.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3,-484.04,-283.00,893.00,737.00,251.00,269.00,-24.00,192.00,358.00,3.00,411.00,378.00,739.00,-287.00,299.00,86.00,-268.00,-279.00,406.00,-216.00,-61.00,215.00,845.00,665.00,266.00,714.00,800.00,437.00,777.00,792.00,-381.00,242.00,357.00,-328.00,717.00
4,-481.30,391.00,265.00,-228.00,-316.00,113.00,-410.00,-125.00,-187.00,-243.00,177.00,728.00,431.00,375.00,775.00,735.00,262.00,-106.00,787.00,366.00,206.00,-31.00,275.00,-267.00,43.00,68.00,142.00,-311.00,-32.00,494.00,-403.00,-285.00,-776.00,-617.00,513.00
5,-478.55,-445.00,-288.00,243.00,403.00,31.00,-220.00,738.00,-116.00,-189.00,-191.00,-114.00,443.00,-278.00,310.00,636.00,46.00,-373.00,696.00,-54.00,-554.00,275.00,95.00,643.00,277.00,394.00,436.00,523.00,228.00,535.00,500.00,755.00,350.00,371.00,508.00
6,-475.81,-267.00,-160.00,-75.00,-25.00,310.00,440.00,426.00,361.00,425.00,327.00,346.00,855.00,567.00,551.00,924.00,352.00,380.00,1304.00,217.00,331.00,296.00,224.00,279.00,-180.00,310.00,721.00,488.00,505.00,456.00,620.00,288.00,-89.00,149.00,1246.00
7,-473.06,-103.00,-154.00,-57.00,-291.00,-173.00,-664.00,-135.00,64.00,-216.00,-424.00,832.00,138.00,35.00,340.00,153.00,-50.00,-502.00,-498.00,-544.00,-367.00,491.00,40.00,201.00,-232.00,84.00,827.00,251.00,976.00,217.00,97.00,-292.00,-371.00,-325.00,-312.00
8,-470.32,1514.00,193.00,-351.00,-329.00,-748.00,-456.00,-232.00,-807.00,-470.00,-1026.00,-206.00,-68.00,-279.00,-201.00,-79.00,-82.00,-553.00,247.00,-22.00,-175.00,-444.00,102.00,-88.00,-659.00,151.00,-20.00,74.00,-78.00,166.00,519.00,-512.00,-413.00,151.00,-245.00
9,-467.59,-449.00,145.00,555.00,186.00,470.00,448.00,128.00,409.00,575.00,-196.00,185.00,430.00,503.00,614.00,249.00,40.00,259.00,5.00,-351.00,-66.00,-902.00,-94.00,-799.00,-232.00,378.00,-555.00,-314.00,-53.00,-41.00,340.00,-98.00,-143.00,-391.00,356.00
