WP-00204,,,Glucose 100g per L,Ammonium Chloride,Sucrose,Sugar,Methanol,Ethanol,Mineral Oil,Coconut Oil,MEK,Isopropanol,Acetonitrile,Acetone,Urea,Ammonium Nitrate,Acetaminophen,Sodium Perchlorate,Acetonitrile Toluene,Cyclohexane,Naphthalene,Sodium Perchlorate,Toluene,Benzene,Benzene,BMSB,Sulfur,Linseed Oil
pixel,wavelength,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
0,640.97,196.54,793.00,1423.00,1143.00,7783.00,881.00,261.00,5450.00,13147.00,639.00,251.00,866.00,883.00,987.00,1766.00,5032.00,984.00,13629.00,17.00,969.00,459.00,3094.00,253.00,101.00,833.00,3295.00,8647.00
1,641.09,199.35,814.00,1330.00,1132.00,7760.00,873.00,274.00,5513.00,13231.00,698.00,287.00,881.00,917.00,885.00,1718.00,5372.00,1029.00,13823.00,-15.00,990.00,440.00,3301.00,231.00,99.00,858.00,3477.00,8877.00
2,641.20,202.15,746.00,1239.00,1062.00,7733.00,822.00,242.00,5475.00,13374.00,624.00,246.00,776.00,828.00,831.00,1642.00,5922.00,976.00,14009.00,-21.00,978.00,434.00,3627.00,194.00,93.00,780.00,4210.00,8975.00
3,641.32,204.95,759.00,1173.00,1057.00,7801.00,816.00,241.00,5480.00,13462.00,635.00,268.00,762.00,821.00,749.00,1565.00,6671.00,1008.00,14388.00,-13.00,959.00,455.00,4008.00,190.00,94.00,786.00,8032.00,9050.00
4,641.44,207.75,721.00,1081.00,1071.00,7857.00,807.00,210.00,5371.00,13444.00,619.00,196.00,691.00,790.00,662.00,1503.00,7182.00,1018.00,14557.00,-23.00,919.00,440.00,4387.00,177.00,57.00,724.00,19158.00,9173.00
5,641.55,210.55,713.00,1037.00,1130.00,7929.00,826.00,238.00,5357.00,13465.00,643.00,244.00,670.00,807.00,626.00,1450.00,7119.00,1006.00,14835.00,8.00,959.00,485.00,4554.00,141.00,52.00,685.00,36778.00,9202.00
6,641.67,213.35,689.00,1010.00,1128.00,8102.00,770.00,198.00,5372.00,13505.00,601.00,224.00,601.00,772.00,565.00,1381.00,6420.00,1014.00,14834.00,11.00,978.00,506.00,4603.00,144.00,42.00,639.00,49562.00,9318.00
7,641.78,216.15,670.00,904.00,1241.00,8015.00,742.00,208.00,5340.00,13535.00,588.00,225.00,626.00,757.00,516.00,1315.00,5669.00,1022.00,14681.00,29.00,955.00,493.00,4252.00,115.00,63.00,664.00,29011.00,9396.00
8,641.90,218.94,636.00,902.00,1315.00,8257.00,733.00,227.00,5213.00,13421.00,537.00,263.00,562.00,727.00,470.00,1252.00,4986.00,1026.00,14351.00,17.00,955.00,466.00,3839.00,126.00,55.00,628.00,8945.00,9544.00
9,642.01,221.74,579.00,824.00,1465.00,8464.00,733.00,168.00,5161.00,13499.00,575.00,196.00,510.00,712.00,440.00,1204.00,4505.00,1024.00,14058.00,-11.00,923.00,441.00,3466.00,103.00,35.00,578.00,4693.00,9504.00
10,642.13,224.53,613.00,835.00,1490.00,8580.00,732.00,177.00,5226.00,13482.00,597.00,225.00,483.00,727.00,420.00,1204.00,4166.00,1029.00,13800.00,25.00,965.00,470.00,3173.00,85.00,33.00,572.00,4063.00,9727.00
11,642.24,227.32,563.00,746.00,1396.00,8460.00,675.00,110.00,5176.00,13600.00,588.00,192.00,419.00,687.00,363.00,1044.00,3868.00,1035.00,13640.00,12.00,955.00,457.00,2924.00,65.00,21.00,565.00,4156.00,9944.00
12,642.36,230.11,567.00,788.00,1336.00,8500.00,721.00,179.00,5182.00,13524.00,573.00,233.00,438.00,685.00,383.00,1058.00,3742.00,1058.00,13567.00,11.00,918.00,441.00,2766.00,68.00,19.00,558.00,4300.00,10002.00
13,642.47,232.90,512.00,759.00,1282.00,8560.00,725.00,162.00,5165.00,13647.00,466.00,93.00,308.00,588.00,247.00,926.00,3521.00,999.00,13484.00,25.00,949.00,470.00,2764.00,94.00,32.00,520.00,4302.00,10137.00
14,642.59,235.69,527.00,732.00,1177.00,8408.00,652.00,146.00,5187.00,13672.00,582.00,192.00,352.00,633.00,308.00,949.00,3565.00,1065.00,13448.00,31.00,978.00,455.00,2603.00,40.00,31.00,514.00,4560.00,10308.00
15,642.70,238.48,481.00,685.00,1099.00,8344.00,650.00,129.00,5085.00,13718.00,605.00,162.00,338.00,656.00,270.00,917.00,3468.00,1014.00,13349.00,-10.00,892.00,464.00,2619.00,57.00,21.00,523.00,6051.00,10408.00
16,642.82,241.26,487.00,672.00,1066.00,8390.00,668.00,136.00,5095.00,13673.00,651.00,189.00,324.00,647.00,257.00,847.00,3446.00,1047.00,13265.00,19.00,923.00,474.00,2497.00,42.00,26.00,485.00,7066.00,10448.00
17,642.93,244.05,432.00,678.00,1121.00,8449.00,645.00,132.00,5049.00,13667.00,712.00,145.00,311.00,647.00,221.00,813.00,3337.00,1070.00,13297.00,9.00,951.00,493.00,2488.00,23.00,23.00,508.00,6307.00,10668.00
18,643.05,246.83,461.00,712.00,1201.00,8559.00,662.00,177.00,5106.00,13819.00,811.00,200.00,331.00,668.00,269.00,824.00,3356.00,1096.00,13255.00,5.00,919.00,483.00,2431.00,15.00,30.00,485.00,4309.00,10738.00
19,643.16,249.61,449.00,686.00,1257.00,8682.00,637.00,169.00,5060.00,13757.00,930.00,198.00,312.00,643.00,249.00,789.00,3298.00,1073.00,13122.00,-10.00,899.00,456.00,2428.00,23.00,-4.00,485.00,3302.00,10887.00
20,643.28,252.39,394.00,632.00,1205.00,8649.00,621.00,164.00,4998.00,13657.00,1018.00,198.00,276.00,636.00,210.00,721.00,3273.00,1092.00,13153.00,6.00,934.00,470.00,2387.00,27.00,2.00,487.00,2964.00,10999.00
21,643.39,255.17,403.00,618.00,1164.00,8576.00,575.00,107.00,4935.00,13724.00,1041.00,143.00,285.00,617.00,209.00,685.00,3175.00,1029.00,13033.00,-3.00,904.00,468.00,2385.00,30.00,4.00,474.00,2865.00,11100.00
22,643.51,257.95,391.00,627.00,1116.00,8608.00,601.00,137.00,4940.00,13786.00,979.00,169.00,279.00,633.00,184.00,665.00,3154.00,1067.00,13166.00,-6.00,928.00,490.00,2317.00,-17.00,17.00,499.00,2869.00,11226.00
23,643.62,260.72,404.00,639.00,1090.00,8709.00,634.00,183.00,4990.00,13798.00,843.00,230.00,284.00,626.00,200.00,693.00,3219.00,1102.00,13107.00,-2.00,896.00,517.00,2311.00,19.00,3.00,496.00,2903.00,11322.00
24,643.74,263.50,388.00,620.00,1096.00,8629.00,628.00,145.00,4946.00,13927.00,767.00,187.00,268.00,649.00,219.00,643.00,3244.00,1092.00,13143.00,-28.00,890.00,493.00,2356.00,18.00,21.00,504.00,2911.00,11545.00
25,643.85,266.27,379.00,668.00,1060.00,8683.00,622.00,128.00,4887.00,13967.00,666.00,183.00,236.00,615.00,158.00,634.00,3270.00,1136.00,13090.00,-4.00,944.00,510.00,2305.00,24.00,13.00,489.00,2981.00,11696.00
26,643.97,269.05,342.00,586.00,1046.00,8787.00,599.00,122.00,4861.00,14009.00,489.00,158.00,213.00,561.00,139.00,597.00,3225.00,1062.00,13195.00,-25.00,932.00,520.00,2376.00,21.00,12.00,506.00,2941.00,11846.00
27,644.08,271.82,343.00,626.00,1104.00,8911.00,583.00,118.00,4870.00,14083.00,474.00,124.00,198.00,558.00,132.00,567.00,3253.00,1094.00,13177.00,9.00,959.00,515.00,2322.00,9.00,-7.00,479.00,2932.00,11951.00
28,644.20,274.59,346.00,641.00,1200.00,9023.00,546.00,108.00,4870.00,14079.00,399.00,161.00,192.00,647.00,165.00,569.00,3287.00,1113.00,13173.00,-29.00,918.00,475.00,2287.00,-3.00,-8.00,514.00,2941.00,12132.00
29,644.31,277.36,293.00,569.00,1271.00,9187.00,520.00,65.00,4680.00,14072.00,369.00,124.00,172.00,546.00,92.00,563.00,3223.00,1081.00,13140.00,-9.00,932.00,491.00,2283.00,10.00,6.00,580.00,2941.00,12221.00
30,644.43,280.12,328.00,594.00,1298.00,9175.00,533.00,84.00,4749.00,14118.00,335.00,101.00,175.00,537.00,101.00,535.00,3267.00,1087.00,13159.00,12.00,917.00,520.00,2252.00,0.00,17.00,648.00,2952.00,12338.00
31,644.54,282.89,291.00,608.00,1196.00,9165.00,519.00,104.00,4719.00,14109.00,314.00,108.00,192.00,582.00,106.00,527.00,3207.00,1076.00,12974.00,8.00,938.00,541.00,2267.00,-4.00,8.00,736.00,2912.00,12436.00
32,644.66,285.66,312.00,626.00,1271.00,9194.00,558.00,111.00,4707.00,14061.00,339.00,130.00,213.00,613.00,156.00,563.00,3271.00,1100.00,13013.00,-14.00,901.00,511.00,2283.00,14.00,-9.00,773.00,2921.00,12449.00
33,644.77,288.42,310.00,630.00,1267.00,9238.00,506.00,74.00,4642.00,14174.00,287.00,112.00,194.00,563.00,148.00,523.00,3329.00,1101.00,13071.00,-21.00,915.00,512.00,2279.00,-21.00,2.00,837.00,2949.00,12660.00
34,644.89,291.18,297.00,592.00,1320.00,9358.00,512.00,95.00,4554.00,14064.00,268.00,57.00,190.00,508.00,133.00,491.00,3354.00,1141.00,12991.00,-14.00,935.00,496.00,2256.00,21.00,-3.00,822.00,2949.00,12710.00
35,645.00,293.94,310.00,631.00,1366.00,9312.00,515.00,49.00,4533.00,14094.00,270.00,99.00,200.00,584.00,150.00,533.00,3397.00,1128.00,13028.00,-38.00,910.00,495.00,2256.00,0.00,-4.00,776.00,2990.00,12905.00
36,645.12,296.70,284.00,594.00,1286.00,9466.00,472.00,69.00,4545.00,14148.00,225.00,86.00,209.00,580.00,137.00,502.00,3424.00,1096.00,13008.00,-55.00,934.00,474.00,2244.00,-16.00,-21.00,716.00,3050.00,13107.00
37,645.23,299.46,303.00,622.00,1317.00,9497.00,476.00,42.00,4555.00,14323.00,257.00,101.00,206.00,558.00,130.00,463.00,3445.00,1193.00,13030.00,-45.00,912.00,495.00,2300.00,-4.00,5.00,688.00,3021.00,13279.00
38,645.35,302.22,228.00,603.00,1331.00,9547.00,422.00,-2.00,4445.00,14294.00,184.00,45.00,157.00,521.00,95.00,447.00,3469.00,1091.00,13094.00,-38.00,921.00,503.00,2286.00,-2.00,-5.00,628.00,3008.00,13427.00
39,645.46,304.97,298.00,604.00,1333.00,9717.00,447.00,34.00,4449.00,14334.00,235.00,97.00,220.00,572.00,114.00,454.00,3500.00,1150.00,12981.00,-35.00,928.00,523.00,2295.00,-5.00,2.00,582.00,3036.00,13448.00
40,645.58,307.73,253.00,628.00,1397.00,9716.00,466.00,33.00,4478.00,14323.00,204.00,59.00,221.00,579.00,124.00,482.00,3601.00,1159.00,13045.00,-26.00,957.00,523.00,2251.00,-6.00,-12.00,552.00,3000.00,13672.00
41,645.69,310.48,254.00,610.00,1371.00,9747.00,439.00,-4.00,4405.00,14410.00,190.00,93.00,214.00,530.00,89.00,468.00,3770.00,1147.00,12946.00,-43.00,910.00,529.00,2260.00,2.00,9.00,493.00,2992.00,13717.00
42,645.80,313.23,226.00,599.00,1320.00,9668.00,405.00,-9.00,4313.00,14420.00,183.00,63.00,247.00,504.00,93.00,430.00,3911.00,1176.00,12925.00,-47.00,902.00,493.00,2251.00,-8.00,-2.00,475.00,3036.00,13737.00
43,645.92,315.99,254.00,631.00,1268.00,9601.00,439.00,19.00,4348.00,14370.00,194.00,100.00,256.00,595.00,110.00,462.00,4284.00,1209.00,12928.00,-32.00,902.00,542.00,2291.00,-5.00,-16.00,438.00,2991.00,13952.00
44,646.03,318.73,226.00,570.00,1158.00,9555.00,401.00,-40.00,4238.00,14322.00,182.00,32.00,220.00,527.00,93.00,432.00,4872.00,1158.00,12907.00,-25.00,930.00,538.00,2245.00,14.00,-3.00,385.00,2995.00,14171.00
45,646.15,321.48,262.00,614.00,1193.00,9626.00,432.00,32.00,4200.00,14334.00,190.00,63.00,295.00,554.00,148.00,458.00,5743.00,1172.00,12987.00,-32.00,932.00,518.00,2260.00,-19.00,15.00,365.00,3024.00,14235.00
46,646.26,324.23,253.00,575.00,1149.00,9581.00,434.00,16.00,4224.00,14489.00,185.00,59.00,295.00,554.00,118.00,455.00,6156.00,1195.00,13071.00,-34.00,936.00,529.00,2304.00,-13.00,16.00,350.00,2990.00,14426.00
47,646.38,326.98,229.00,636.00,1115.00,9767.00,423.00,-17.00,4128.00,14599.00,147.00,69.00,333.00,565.00,111.00,434.00,5844.00,1180.00,13157.00,2.00,957.00,542.00,2281.00,-18.00,0.00,356.00,3042.00,14675.00
48,646.49,329.72,275.00,595.00,1131.00,9850.00,397.00,5.00,4158.00,14735.00,169.00,78.00,336.00,601.00,83.00,409.00,5223.00,1181.00,13113.00,-40.00,947.00,483.00,2317.00,-10.00,5.00,342.00,2985.00,14922.00
49,646.61,332.46,268.00,576.00,1175.00,9964.00,399.00,-4.00,4067.00,14783.00,186.00,97.00,399.00,593.00,102.00,416.00,5128.00,1191.00,13328.00,-26.00,963.00,552.00,2397.00,-13.00,0.00,363.00,3045.00,15197.00
50,646.72,335.21,234.00,561.00,1160.00,10003.00,415.00,-38.00,4082.00,14852.00,145.00,76.00,394.00,599.00,80.00,432.00,4978.00,1202.00,13340.00,-11.00,965.00,546.00,2405.00,10.00,4.00,345.00,3008.00,15286.00
51,646.84,337.95,268.00,622.00,1248.00,10267.00,407.00,-31.00,4042.00,14983.00,175.00,87.00,449.00,586.00,104.00,432.00,4358.00,1219.00,13482.00,4.00,988.00,514.00,2572.00,10.00,-9.00,365.00,3032.00,15381.00
52,646.95,340.69,284.00,649.00,1275.00,10220.00,415.00,17.00,4054.00,15120.00,202.00,120.00,531.00,628.00,137.00,415.00,3921.00,1225.00,13649.00,-42.00,957.00,504.00,2602.00,-4.00,9.00,337.00,3054.00,15635.00
53,647.07,343.42,299.00,649.00,1309.00,10360.00,373.00,-2.00,4060.00,15031.00,168.00,130.00,592.00,624.00,149.00,421.00,3786.00,1208.00,13609.00,-46.00,957.00,557.00,2589.00,-19.00,-3.00,354.00,3055.00,15770.00
54,647.18,346.16,280.00,624.00,1254.00,10351.00,409.00,-23.00,3948.00,15128.00,168.00,99.00,712.00,598.00,116.00,403.00,3698.00,1225.00,13541.00,2.00,993.00,569.00,2481.00,13.00,0.00,346.00,3086.00,15917.00
55,647.30,348.90,278.00,632.00,1199.00,10378.00,400.00,-9.00,3919.00,15158.00,191.00,141.00,841.00,624.00,132.00,430.00,3666.00,1239.00,13579.00,6.00,985.00,542.00,2422.00,4.00,-18.00,337.00,3108.00,16105.00
56,647.41,351.63,296.00,635.00,1301.00,10474.00,401.00,17.00,3926.00,15281.00,220.00,213.00,1017.00,700.00,175.00,418.00,3652.00,1301.00,13661.00,-1.00,997.00,546.00,2360.00,-6.00,-13.00,353.00,3102.00,16341.00
57,647.52,354.36,299.00,639.00,1301.00,10642.00,384.00,-19.00,3875.00,15316.00,167.00,188.00,1212.00,664.00,160.00,392.00,3681.00,1278.00,13696.00,5.00,976.00,555.00,2344.00,-7.00,2.00,367.00,3135.00,16619.00
58,647.64,357.10,253.00,603.00,1435.00,10815.00,373.00,-2.00,3843.00,15398.00,183.00,240.00,1514.00,683.00,152.00,388.00,3662.00,1237.00,13769.00,51.00,1033.00,565.00,2324.00,-14.00,2.00,333.00,3198.00,16726.00
59,647.75,359.83,261.00,620.00,1539.00,11047.00,421.00,12.00,3807.00,15558.00,215.00,377.00,1939.00,685.00,170.00,424.00,3794.00,1277.00,14022.00,59.00,1079.00,596.00,2340.00,-2.00,0.00,363.00,3226.00,17015.00
60,647.87,362.55,285.00,599.00,1501.00,11142.00,378.00,9.00,3785.00,15568.00,216.00,496.00,2617.00,719.00,197.00,388.00,3783.00,1291.00,14298.00,91.00,1109.00,597.00,2342.00,-6.00,-8.00,393.00,3272.00,17227.00
61,647.98,365.28,277.00,601.00,1407.00,11111.00,403.00,24.00,3789.00,15509.00,211.00,707.00,3506.00,738.00,224.00,462.00,3903.00,1293.00,14726.00,139.00,1096.00,571.00,2343.00,7.00,-9.00,464.00,3276.00,17298.00
62,648.10,368.01,296.00,597.00,1345.00,10982.00,407.00,26.00,3778.00,15591.00,283.00,875.00,4738.00,783.00,260.00,449.00,3937.00,1329.00,15109.00,179.00,1122.00,550.00,2347.00,-16.00,-15.00,643.00,3308.00,17459.00
63,648.21,370.73,312.00,603.00,1267.00,11019.00,422.00,17.00,3782.00,15675.00,274.00,807.00,6276.00,814.00,249.00,421.00,3978.00,1315.00,15566.00,294.00,1175.00,585.00,2366.00,15.00,-4.00,797.00,3360.00,17661.00
64,648.33,373.46,274.00,605.00,1277.00,11038.00,387.00,21.00,3735.00,15769.00,293.00,626.00,7863.00,855.00,246.00,451.00,4134.00,1275.00,16016.00,463.00,1121.00,615.00,2365.00,25.00,23.00,794.00,3341.00,17773.00
65,648.44,376.18,240.00,535.00,1227.00,10967.00,331.00,-7.00,3710.00,15584.00,276.00,438.00,8323.00,904.00,213.00,415.00,4233.00,1254.00,15651.00,594.00,1130.00,552.00,2359.00,27.00,23.00,657.00,3425.00,17848.00
66,648.56,378.90,259.00,569.00,1261.00,11070.00,369.00,-8.00,3677.00,15666.00,298.00,357.00,7042.00,1014.00,253.00,380.00,4697.00,1253.00,15078.00,782.00,1269.00,615.00,2332.00,21.00,6.00,549.00,3407.00,18002.00
67,648.67,381.62,268.00,578.00,1275.00,11041.00,394.00,32.00,3654.00,15748.00,407.00,316.00,5209.00,1138.00,242.00,420.00,5776.00,1277.00,14435.00,690.00,1678.00,599.00,2359.00,34.00,13.00,462.00,3414.00,18124.00
68,648.78,384.34,287.00,571.00,1322.00,11165.00,392.00,46.00,3580.00,15869.00,455.00,289.00,3569.00,1248.00,196.00,403.00,7845.00,1324.00,14009.00,459.00,2264.00,590.00,2317.00,46.00,28.00,438.00,3441.00,18241.00
69,648.90,387.06,278.00,592.00,1370.00,11393.00,356.00,54.00,3580.00,15868.00,541.00,259.00,2470.00,1282.00,225.00,423.00,9685.00,1330.00,13807.00,258.00,2532.00,572.00,2365.00,46.00,21.00,408.00,3468.00,18503.00
70,649.01,389.78,306.00,588.00,1564.00,11659.00,409.00,65.00,3569.00,15957.00,673.00,280.00,1832.00,1299.00,158.00,390.00,8336.00,1288.00,13628.00,165.00,2166.00,585.00,2361.00,61.00,30.00,371.00,3414.00,18552.00
71,649.13,392.49,323.00,542.00,1875.00,12122.00,395.00,57.00,3589.00,16084.00,905.00,219.00,1417.00,1194.00,156.00,422.00,5996.00,1337.00,13580.00,79.00,1356.00,566.00,2384.00,78.00,23.00,377.00,3493.00,18586.00
72,649.24,395.20,326.00,537.00,2394.00,12971.00,390.00,76.00,3588.00,16024.00,1343.00,269.00,1100.00,1062.00,179.00,377.00,4844.00,1321.00,13389.00,114.00,1157.00,594.00,2395.00,84.00,61.00,373.00,3529.00,18761.00
73,649.36,397.92,352.00,576.00,2732.00,13383.00,397.00,104.00,3506.00,16212.00,1818.00,285.00,903.00,964.00,163.00,392.00,4480.00,1312.00,13532.00,59.00,1106.00,564.00,2376.00,97.00,46.00,368.00,3564.00,18989.00
74,649.47,400.63,411.00,567.00,2420.00,13024.00,415.00,151.00,3600.00,15995.00,2369.00,301.00,796.00,870.00,143.00,394.00,4271.00,1374.00,13429.00,75.00,1083.00,623.00,2408.00,114.00,26.00,383.00,3586.00,19235.00
75,649.58,403.34,424.00,569.00,1891.00,12312.00,409.00,173.00,3571.00,16136.00,2627.00,358.00,673.00,839.00,146.00,405.00,4282.00,1349.00,13353.00,101.00,1098.00,603.00,2399.00,65.00,37.00,371.00,3709.00,19307.00
76,649.70,406.05,362.00,527.00,1579.00,11905.00,390.00,211.00,3516.00,16100.00,2228.00,343.00,573.00,746.00,116.00,383.00,4604.00,1326.00,13284.00,137.00,1062.00,577.00,2395.00,86.00,48.00,356.00,3822.00,19375.00
77,649.81,408.75,405.00,563.00,1544.00,11863.00,386.00,239.00,3445.00,16093.00,1607.00,433.00,500.00,662.00,127.00,372.00,4698.00,1354.00,13250.00,137.00,1042.00,574.00,2361.00,53.00,16.00,340.00,3877.00,19463.00
78,649.93,411.46,393.00,563.00,1554.00,11998.00,359.00,283.00,3407.00,15998.00,1109.00,481.00,409.00,686.00,108.00,382.00,4238.00,1295.00,13319.00,246.00,1081.00,613.00,2355.00,40.00,21.00,319.00,3953.00,19655.00
79,650.04,414.16,419.00,573.00,1602.00,12027.00,373.00,371.00,3392.00,15934.00,810.00,590.00,398.00,653.00,108.00,386.00,4050.00,1339.00,13051.00,373.00,1087.00,609.00,2323.00,42.00,27.00,334.00,4249.00,19743.00
80,650.16,416.87,464.00,578.00,1516.00,12004.00,405.00,472.00,3424.00,15963.00,620.00,692.00,335.00,647.00,120.00,417.00,3997.00,1345.00,13049.00,560.00,1066.00,609.00,2389.00,38.00,10.00,333.00,4642.00,19840.00
81,650.27,419.57,459.00,567.00,1309.00,11863.00,403.00,653.00,3339.00,15989.00,516.00,845.00,329.00,626.00,82.00,405.00,3993.00,1332.00,13020.00,892.00,1079.00,630.00,2431.00,38.00,-2.00,333.00,5060.00,19963.00
82,650.38,422.27,464.00,586.00,1358.00,11837.00,422.00,866.00,3329.00,16008.00,422.00,982.00,287.00,643.00,143.00,396.00,3991.00,1387.00,13027.00,991.00,993.00,603.00,2412.00,44.00,2.00,325.00,5456.00,20209.00
83,650.50,424.97,407.00,563.00,1320.00,11916.00,375.00,972.00,3344.00,16056.00,327.00,968.00,222.00,601.00,112.00,382.00,4042.00,1328.00,13066.00,847.00,1094.00,598.00,2361.00,34.00,5.00,316.00,5983.00,20239.00
84,650.61,427.67,354.00,574.00,1303.00,12042.00,388.00,1025.00,3308.00,16105.00,291.00,949.00,194.00,624.00,84.00,363.00,4004.00,1299.00,13077.00,535.00,1046.00,596.00,2380.00,31.00,4.00,310.00,6666.00,20519.00
85,650.73,430.37,361.00,536.00,1411.00,12152.00,401.00,1035.00,3230.00,16092.00,236.00,968.00,173.00,626.00,76.00,344.00,4046.00,1335.00,12966.00,346.00,1054.00,613.00,2395.00,0.00,2.00,284.00,7380.00,20685.00
86,650.84,433.06,413.00,616.00,1510.00,12515.00,382.00,957.00,3291.00,16238.00,298.00,922.00,198.00,637.00,108.00,405.00,4071.00,1375.00,13044.00,251.00,1044.00,620.00,2355.00,-6.00,16.00,293.00,8178.00,20941.00
