WP-00352,,Glucose 100g per L,Ammonium Chloride,Sucrose,Sugar,Methanol,Ethanol,Mineral Oil,MEK,Isopropanol,Urea,Ammonium Nitrate,Acetaminophen,Sodium Perchlorate,Coconut Oil,Acetone,Acetonitrile,Acetonitrile Toluene,Cyclohexane,Naphthalene,Toluene,Benzene,Sulfur,Linseed Oil,BMSB
pixel,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
0,181.94,2.00,0.00,27.00,55.00,6.00,14.00,15.00,23.00,10.00,19.00,10.00,21.00,36.00,28.00,-6.00,0.00,-4.00,-6.00,4.00,8.00,-11.00,28.00,67.00,-11.00
1,186.08,6.00,2.00,25.00,57.00,21.00,0.00,9.00,15.00,-4.00,9.00,8.00,2.00,30.00,36.00,10.00,2.00,6.00,6.00,2.00,19.00,5.00,30.00,62.00,-2.00
2,190.22,4.00,-8.00,17.00,51.00,-2.00,6.00,11.00,-2.00,9.00,8.00,13.00,13.00,30.00,23.00,-2.00,-15.00,-6.00,-12.00,-17.00,5.00,-8.00,29.00,74.00,-4.00
3,194.35,10.00,7.00,32.00,61.00,4.00,0.00,21.00,-2.00,0.00,13.00,7.00,17.00,26.00,36.00,6.00,12.00,4.00,-2.00,8.00,10.00,-8.00,34.00,65.00,7.00
4,198.48,8.00,12.00,35.00,45.00,5.00,-4.00,17.00,-4.00,-2.00,17.00,1.00,9.00,15.00,48.00,-3.00,-1.00,19.00,14.00,18.00,27.00,-2.00,34.00,61.00,-4.00
5,202.61,0.00,-8.00,19.00,49.00,0.00,-4.00,-2.00,5.00,-10.00,5.00,7.00,7.00,21.00,44.00,4.00,17.00,0.00,-4.00,-7.00,31.00,-13.00,34.00,68.00,-7.00
6,206.74,7.00,8.00,23.00,78.00,27.00,14.00,18.00,18.00,14.00,25.00,16.00,23.00,40.00,28.00,0.00,-19.00,-16.00,-17.00,-16.00,13.00,0.00,34.00,66.00,-4.00
7,210.87,8.00,24.00,49.00,59.00,4.00,4.00,8.00,9.00,4.00,2.00,8.00,8.00,36.00,57.00,17.00,11.00,9.00,5.00,9.00,26.00,2.00,23.00,78.00,2.00
8,214.99,-17.00,19.00,33.00,48.00,-15.00,-5.00,-3.00,4.00,-5.00,-11.00,-9.00,2.00,35.00,40.00,-2.00,-4.00,-2.00,-13.00,2.00,11.00,-14.00,31.00,63.00,-7.00
9,219.11,-4.00,19.00,38.00,63.00,-6.00,0.00,13.00,2.00,2.00,-2.00,-6.00,4.00,23.00,34.00,-2.00,-4.00,10.00,4.00,2.00,13.00,-3.00,38.00,59.00,-6.00
10,223.22,-1.00,12.00,33.00,55.00,0.00,9.00,8.00,2.00,-2.00,2.00,4.00,2.00,32.00,52.00,4.00,13.00,-6.00,10.00,-4.00,19.00,-11.00,43.00,59.00,12.00
11,227.34,-6.00,9.00,43.00,59.00,6.00,2.00,9.00,4.00,2.00,15.00,0.00,21.00,42.00,38.00,-10.00,2.00,-2.00,4.00,-10.00,9.00,-8.00,43.00,71.00,3.00
12,231.45,17.00,0.00,23.00,67.00,19.00,6.00,17.00,15.00,11.00,8.00,6.00,15.00,50.00,48.00,12.00,8.00,4.00,12.00,14.00,37.00,8.00,30.00,65.00,10.00
13,235.55,-14.00,0.00,30.00,64.00,5.00,0.00,7.00,9.00,-6.00,9.00,5.00,3.00,32.00,46.00,0.00,2.00,8.00,-8.00,6.00,17.00,-2.00,27.00,63.00,-9.00
14,239.66,-4.00,12.00,29.00,68.00,-2.00,9.00,7.00,7.00,-2.00,-2.00,7.00,6.00,36.00,25.00,-11.00,-5.00,-17.00,-24.00,-17.00,4.00,5.00,38.00,76.00,-21.00
15,243.76,-4.00,15.00,34.00,76.00,2.00,-2.00,17.00,17.00,6.00,11.00,6.00,4.00,46.00,39.00,-11.00,-13.00,-1.00,-17.00,-13.00,0.00,19.00,40.00,78.00,13.00
16,247.86,6.00,19.00,45.00,55.00,-13.00,-15.00,4.00,-5.00,-11.00,-4.00,-9.00,-5.00,27.00,56.00,8.00,18.00,4.00,2.00,4.00,29.00,-8.00,57.00,76.00,0.00
17,251.96,-11.00,0.00,40.00,52.00,-7.00,-11.00,14.00,2.00,-9.00,2.00,-3.00,-7.00,12.00,46.00,14.00,10.00,16.00,10.00,6.00,23.00,-6.00,34.00,67.00,4.00
18,256.05,2.00,9.00,36.00,97.00,18.00,18.00,31.00,14.00,16.00,25.00,21.00,25.00,46.00,48.00,11.00,6.00,10.00,-4.00,2.00,21.00,-2.00,57.00,77.00,5.00
19,260.14,11.00,13.00,33.00,66.00,0.00,7.00,11.00,-2.00,-2.00,11.00,2.00,15.00,32.00,45.00,-10.00,-12.00,7.00,-19.00,-10.00,2.00,-9.00,36.00,78.00,11.00
20,264.23,8.00,34.00,51.00,80.00,12.00,0.00,31.00,8.00,23.00,18.00,10.00,18.00,59.00,49.00,-14.00,2.00,-10.00,-15.00,-8.00,9.00,6.00,48.00,71.00,6.00
21,268.31,-4.00,19.00,55.00,69.00,-3.00,-1.00,18.00,-7.00,-9.00,-3.00,-5.00,2.00,29.00,45.00,0.00,-12.00,-2.00,-10.00,-10.00,-2.00,0.00,35.00,93.00,-21.00
22,272.39,15.00,7.00,53.00,76.00,9.00,-11.00,25.00,6.00,13.00,8.00,8.00,21.00,53.00,57.00,4.00,6.00,10.00,8.00,2.00,29.00,0.00,57.00,74.00,7.00
23,276.47,18.00,11.00,53.00,74.00,6.00,13.00,15.00,13.00,0.00,17.00,-6.00,11.00,55.00,57.00,23.00,12.00,2.00,4.00,-2.00,17.00,9.00,43.00,97.00,2.00
24,280.55,-11.00,34.00,62.00,92.00,8.00,14.00,29.00,10.00,6.00,25.00,21.00,19.00,57.00,67.00,14.00,2.00,-2.00,4.00,0.00,23.00,-8.00,45.00,80.00,7.00
25,284.62,-8.00,36.00,49.00,86.00,11.00,17.00,32.00,4.00,4.00,11.00,11.00,19.00,55.00,51.00,-6.00,0.00,-8.00,-10.00,-2.00,5.00,-7.00,53.00,92.00,-10.00
26,288.70,12.00,15.00,52.00,74.00,0.00,-2.00,17.00,-6.00,3.00,11.00,0.00,15.00,43.00,46.00,-6.00,2.00,-4.00,0.00,-6.00,23.00,4.00,57.00,78.00,6.00
27,292.76,9.00,15.00,40.00,80.00,0.00,-14.00,11.00,-8.00,-2.00,9.00,-4.00,22.00,45.00,57.00,0.00,-6.00,6.00,-8.00,4.00,15.00,-4.00,46.00,86.00,5.00
28,296.83,6.00,23.00,55.00,97.00,2.00,12.00,19.00,19.00,17.00,23.00,6.00,23.00,67.00,69.00,-8.00,10.00,0.00,0.00,-6.00,15.00,-4.00,46.00,89.00,0.00
29,300.89,-2.00,15.00,55.00,101.00,6.00,9.00,32.00,6.00,2.00,25.00,9.00,15.00,65.00,69.00,19.00,0.00,-2.00,6.00,12.00,15.00,-9.00,64.00,101.00,0.00
30,304.95,9.00,27.00,54.00,114.00,11.00,23.00,46.00,4.00,-2.00,25.00,11.00,15.00,74.00,74.00,9.00,-8.00,0.00,-10.00,-10.00,17.00,0.00,74.00,108.00,10.00
31,309.01,4.00,19.00,65.00,114.00,11.00,0.00,28.00,2.00,-8.00,26.00,13.00,15.00,72.00,70.00,13.00,11.00,8.00,-6.00,4.00,15.00,2.00,74.00,116.00,12.00
32,313.06,25.00,38.00,86.00,116.00,-5.00,-7.00,23.00,-7.00,0.00,15.00,-5.00,2.00,67.00,80.00,-16.00,0.00,7.00,-6.00,-4.00,9.00,-5.00,65.00,117.00,4.00
33,317.11,7.00,17.00,72.00,121.00,11.00,2.00,38.00,2.00,0.00,24.00,5.00,21.00,76.00,107.00,4.00,12.00,10.00,6.00,12.00,34.00,2.00,81.00,133.00,2.00
34,321.16,36.00,35.00,84.00,144.00,9.00,13.00,49.00,13.00,9.00,21.00,17.00,26.00,84.00,103.00,16.00,19.00,8.00,8.00,18.00,25.00,-2.00,88.00,120.00,3.00
35,325.21,9.00,46.00,76.00,167.00,13.00,6.00,61.00,9.00,9.00,28.00,7.00,32.00,108.00,112.00,13.00,4.00,8.00,6.00,-4.00,25.00,-5.00,92.00,131.00,23.00
36,329.25,12.00,50.00,111.00,184.00,7.00,21.00,59.00,5.00,11.00,28.00,5.00,44.00,129.00,129.00,0.00,0.00,5.00,-6.00,9.00,13.00,4.00,108.00,183.00,19.00
37,333.29,15.00,30.00,123.00,215.00,21.00,33.00,82.00,17.00,17.00,38.00,21.00,46.00,164.00,169.00,12.00,4.00,15.00,2.00,6.00,21.00,19.00,107.00,191.00,5.00
